mej_dyn,mej_wind,phi,theta,m1,m2,q
0.002357142857142857,0.018571428571428572,52.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,60.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,30.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,37.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,45.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,52.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,60.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,30.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,37.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,45.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,52.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,60.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,30.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,37.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,45.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,52.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,60.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,30.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,37.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,45.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,52.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.018571428571428572,60.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,30.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,37.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,45.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,52.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,60.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,30.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,37.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,45.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,52.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,60.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,30.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,37.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,45.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,52.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,60.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,30.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,37.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,45.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,52.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,60.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,30.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,37.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,45.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,52.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.027142857142857142,60.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,30.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,37.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,45.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,52.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,60.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,30.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,37.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,45.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,52.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,60.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,30.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,37.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,45.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,52.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,60.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,30.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,37.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,45.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,52.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,60.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,30.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,37.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,45.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,52.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.03571428571428572,60.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,30.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,37.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,45.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,52.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,60.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,30.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,37.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,45.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,52.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,60.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,30.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,37.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,45.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,52.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,60.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,30.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,37.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,45.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,52.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,60.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,30.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,37.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,45.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,52.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.04428571428571429,60.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,30.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,37.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,45.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,52.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,60.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,30.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,37.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,45.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,52.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,60.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,30.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,37.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,45.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,52.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,60.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,30.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,37.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,45.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,52.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,60.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,30.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,37.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,45.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,52.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.05285714285714286,60.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,30.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,37.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,45.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,52.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,60.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,30.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,37.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,45.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,52.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,60.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,30.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,37.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,45.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,52.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,60.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,30.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,37.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,45.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,52.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,60.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,30.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,37.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,45.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,52.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.06142857142857144,60.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.07,30.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.07,37.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.07,45.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.07,52.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.07,60.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.07,30.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.07,37.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.07,45.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.07,52.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.07,60.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.07,30.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.07,37.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.07,45.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.07,52.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.07,60.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.07,30.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.07,37.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.07,45.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.07,52.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.07,60.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.07,30.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.07,37.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.07,45.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.07,52.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.07,60.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,30.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,37.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,45.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,52.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,60.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,30.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,37.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,45.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,52.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,60.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,30.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,37.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,45.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,52.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,60.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,30.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,37.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,45.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,52.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,60.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,30.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,37.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,45.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,52.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.07857142857142857,60.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,30.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,37.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,45.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,52.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,60.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,30.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,37.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,45.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,52.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,60.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,30.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,37.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,45.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,52.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,60.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,30.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,37.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,45.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,52.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,60.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,30.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,37.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,45.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,52.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.08714285714285715,60.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,30.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,37.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,45.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,52.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,60.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,30.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,37.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,45.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,52.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,60.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,30.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,37.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,45.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,52.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,60.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,30.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,37.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,45.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,52.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,60.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,30.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,37.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,45.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,52.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.09571428571428571,60.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,30.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,37.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,45.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,52.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,60.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,30.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,37.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,45.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,52.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,60.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,30.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,37.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,45.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,52.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,60.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,30.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,37.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,45.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,52.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,60.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,30.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,37.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,45.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,52.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.10428571428571429,60.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,30.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,37.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,45.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,52.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,60.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,30.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,37.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,45.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,52.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,60.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,30.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,37.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,45.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,52.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,60.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,30.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,37.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,45.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,52.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,60.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,30.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,37.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,45.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,52.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.11285714285714286,60.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,30.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,37.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,45.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,52.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,60.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,30.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,37.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,45.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,52.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,60.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,30.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,37.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,45.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,52.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,60.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,30.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,37.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,45.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,52.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,60.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,30.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,37.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,45.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,52.5,0.0,1.0,1.0,1.0
0.002357142857142857,0.12142857142857143,60.0,0.0,1.0,1.0,1.0
0.002357142857142857,0.13,30.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.13,37.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.13,45.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.13,52.5,90.0,1.0,1.0,1.0
0.002357142857142857,0.13,60.0,90.0,1.0,1.0,1.0
0.002357142857142857,0.13,30.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.13,37.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.13,45.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.13,52.5,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.13,60.0,75.52248781407008,1.0,1.0,1.0
0.002357142857142857,0.13,30.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.13,37.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.13,45.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.13,52.5,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.13,60.0,60.00000000000001,1.0,1.0,1.0
0.002357142857142857,0.13,30.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.13,37.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.13,45.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.13,52.5,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.13,60.0,41.40962210927086,1.0,1.0,1.0
0.002357142857142857,0.13,30.0,0.0,1.0,1.0,1.0
